C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	2276	05	APR	19:00	2552238	2393389	208539	2043804	2715950	50.00	0	50.00	50.00	59661	0	0	0	0	0	0	0	68714	3002	61014	71466	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39667	2160	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	20101	5262	12876	29119	0	0	0	0	3971	3276	0	8000	0	0	0	0	44.33	6.70	30.65	53.48	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	158849	131038	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	3367	74000	85000	19899	5918	12000	27736	23624	4768	16704	29878	0	0	0	0	63	3	57	66
	2277	05	APR	20:00	2521310	2311928	236077	2004400	2701000	50.00	0	50.00	50.00	58683	0	0	0	0	0	0	0	68348	2966	60866	71221	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39667	2160	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	18472	5070	12728	28820	0	0	0	0	5235	3327	0	8000	0	0	0	0	44.30	6.70	30.59	53.42	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	209382	133060	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	3367	74000	85000	21528	6253	12000	30512	23973	4763	17120	30512	0	0	0	0	63	3	57	66
	2278	05	APR	21:00	2521381	2437328	182082	2123200	2681900	50.00	0	50.00	50.00	60188	0	0	0	0	0	0	0	67723	2782	60564	70315	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39667	2160	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	20980	4105	13764	28438	0	0	0	0	2101	3219	0	8000	0	0	0	0	44.30	6.69	30.61	53.35	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	84053	128760	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	3367	74000	85000	19020	5049	12000	28236	24565	4583	17928	30882	0	0	0	0	62	2	57	65
	2279	05	APR	22:00	2498080	2445667	185085	2099600	2664400	50.00	0	50.00	50.00	60288	0	0	0	0	0	0	0	67099	2905	59369	69467	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39667	2160	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	21147	4371	13292	28088	0	0	0	0	1310	2481	0	8000	0	0	0	0	44.30	6.70	30.55	53.35	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	52413	99245	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	3367	74000	85000	18853	5371	12000	27708	25029	4536	18042	31206	0	0	0	0	62	3	56	65
	2280	05	APR	23:00	2437894	2360250	171623	2079000	2571350	50.00	0	50.00	50.00	59263	0	0	0	0	0	0	0	66021	2879	58661	68893	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39667	2160	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	19438	4561	10780	26227	0	0	0	0	1941	3252	0	8000	0	0	0	0	44.30	6.70	30.57	53.36	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	77644	130074	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	3367	74000	85000	20562	5434	12000	30220	25646	4696	18042	32388	0	0	0	0	60	3	55	65
	2281	06	APR	00:00	2190915	2078465	198768	1803600	2336350	50.00	0	50.00	50.00	55795	0	0	0	0	0	0	0	61222	2818	54149	63501	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	13880	5221	5272	21521	0	0	0	0	2811	3690	0	8000	0	0	0	0	44.29	6.69	30.59	53.29	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	112450	147612	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	26453	5769	15873	35728	26681	5059	18042	32388	0	0	0	0	59	5	49	65
	2282	06	APR	01:00	2101443	1908484	216034	1558350	2268500	50.00	0	50.00	50.00	53755	0	0	0	0	0	0	0	59835	2759	52870	61726	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	10481	4986	3613	18070	0	0	0	0	4824	3011	0	8000	0	0	0	0	44.26	6.71	30.57	53.31	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	192960	120436	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	29853	6101	19930	38433	26823	5215	18042	33037	0	0	0	0	58	6	47	65
	2283	06	APR	02:00	2048573	1961178	154055	1721000	2211300	50.00	0	50.00	50.00	54387	0	0	0	0	0	0	0	58250	3030	50627	60746	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	11535	3392	5720	16926	0	0	0	0	2185	3150	0	8000	0	0	0	0	44.26	6.72	30.59	53.33	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	87395	126009	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	28799	4134	21074	35280	27329	5322	18352	35280	0	0	0	0	58	6	47	65
	2284	06	APR	03:00	2013411	1977856	204658	1598950	2161700	50.00	0	50.00	50.00	54588	0	0	0	0	0	0	0	57288	2976	49891	60056	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	11868	4633	3979	17104	0	0	0	0	889	2514	0	8000	0	0	0	0	44.27	6.71	30.61	53.34	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	35556	100566	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	28465	6023	19366	38021	27935	5182	19366	36016	0	0	0	0	58	7	46	65
	2285	06	APR	04:00	1922887	1809677	268186	1356200	2100400	50.00	0	50.00	50.00	52569	0	0	0	0	0	0	0	55866	2991	48347	58323	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	8505	5463	157	15968	0	0	0	0	2830	3415	0	8000	0	0	0	0	44.26	6.73	30.55	53.36	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	113209	136619	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	31829	6470	23292	42476	29102	5136	21115	37560	0	0	0	0	57	7	44	65
	2286	06	APR	05:00	1900883	1840993	173261	1560000	2091950	50.00	0	50.00	50.00	52945	0	0	0	0	0	0	0	55159	3070	47407	58125	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9131	3875	2500	14539	0	0	0	0	1497	2864	0	8000	0	0	0	0	44.26	6.74	30.57	53.37	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	59890	114544	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	31202	5083	22156	38500	29733	5027	22156	38500	0	0	0	0	57	7	44	65
	2287	06	APR	06:00	1843942	1700933	259070	1330000	2013300	50.00	0	50.00	50.00	51265	0	0	0	0	0	0	0	54436	3263	45947	57341	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	6330	5896	0	14406	0	0	0	0	3575	3784	0	8000	0	0	0	0	44.25	6.71	30.59	53.31	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	143009	151342	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	34004	7153	22334	43000	30428	5240	22334	39960	0	0	0	0	55	10	38	65
	2288	06	APR	07:00	1868659	1840138	185930	1435000	2038050	50.00	0	50.00	50.00	52935	0	0	0	0	0	0	0	54357	3297	45849	56829	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9114	4033	0	14009	0	0	0	0	713	1709	0	5475	0	0	0	0	44.26	6.71	30.61	53.33	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	28521	68364	0	219008	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	31219	5559	21991	41000	30506	5464	21991	40058	0	0	0	0	57	8	41	65
	2289	06	APR	08:00	1874414	1771383	240314	1420550	2053000	50.00	0	50.00	50.00	52110	0	0	0	0	0	0	0	54845	3406	46282	57597	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	7739	5746	0	15235	0	0	0	0	2576	3649	0	8000	0	0	0	0	44.25	6.69	30.63	53.26	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	103031	145980	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	32595	6781	21562	41589	30019	5600	21562	39625	0	0	0	0	56	9	43	65
	2290	06	APR	09:00	1895616	1790900	228660	1490650	2098400	50.00	0	50.00	50.00	52344	0	0	0	0	0	0	0	55278	3629	46020	58208	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	8129	5514	0	16199	0	0	0	0	2618	3704	0	8000	0	0	0	0	44.24	6.69	30.57	53.20	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	104716	148167	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	32204	6456	20632	41000	29596	5808	20632	39887	0	0	0	0	56	8	43	65
	2291	06	APR	10:00	1946912	1879205	229231	1554050	2126200	50.00	0	50.00	50.00	53404	0	0	0	0	0	0	0	56119	3380	47288	58485	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9895	5596	985	17324	0	0	0	0	1693	3172	0	8000	0	0	0	0	44.24	6.70	30.51	53.22	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	67707	126873	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	30438	6766	20106	40015	28814	5592	20106	38619	0	0	0	0	56	8	44	65
	2292	06	APR	11:00	1985418	1886801	225483	1477900	2168400	50.00	0	50.00	50.00	53495	0	0	0	0	0	0	0	57043	3304	48402	59436	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	10047	4949	2958	17375	0	0	0	0	2465	3521	0	8000	0	0	0	0	44.24	6.71	30.53	53.23	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	98617	140852	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	30286	5778	21932	40042	28065	5539	19097	37505	0	0	0	0	58	7	45	65
	2293	06	APR	12:00	2015816	1849260	220200	1560250	2217950	50.00	0	50.00	50.00	53044	0	0	0	0	0	0	0	57991	3144	49750	60222	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9296	4916	2109	17759	0	0	0	0	4164	3800	0	8000	0	0	0	0	44.21	6.71	30.47	53.17	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	166556	151985	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	31037	6403	18241	38891	27496	5501	18241	36157	0	0	0	0	58	7	46	65
	2294	06	APR	13:00	2101672	1995006	257488	1618800	2278650	50.00	0	50.00	50.00	54793	0	0	0	0	0	0	0	59408	3082	51302	61825	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	12211	5914	3712	19993	0	0	0	0	2667	3771	0	8000	0	0	0	0	44.21	6.71	30.41	53.18	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	106667	150849	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	28122	7317	17027	37288	26997	5441	18042	34605	0	0	0	0	58	6	48	65
	2295	06	APR	14:00	2154713	2044675	249376	1682234	2318050	50.00	0	50.00	50.00	55389	0	0	0	0	0	0	0	60486	2743	53135	62518	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	13205	5850	4405	19761	0	0	0	0	2751	3344	0	8000	0	0	0	0	44.20	6.70	30.43	53.20	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	110038	133765	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	27129	7189	16239	36595	26793	5180	18042	32772	0	0	0	0	58	5	48	65
	2296	06	APR	15:00	2219417	2148306	245926	1739500	2360150	50.00	0	50.00	50.00	56633	0	0	0	0	0	0	0	61586	2474	55016	63555	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	15277	5291	7290	21646	0	0	0	0	1778	3326	0	8000	0	0	0	0	44.20	6.69	30.45	53.22	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	71111	133037	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	25056	6800	15397	34810	26584	4968	18042	32388	0	0	0	0	59	4	52	65
	2297	06	APR	16:00	2255645	2118893	173090	1827634	2406850	50.00	0	50.00	50.00	56280	0	0	0	0	0	0	0	62638	2571	56043	65107	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	14689	3679	7853	21537	0	0	0	0	3419	3104	0	8000	0	0	0	0	44.18	6.70	30.39	53.15	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	136752	124160	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	25644	4820	14463	33147	26470	4879	18042	32388	0	0	0	0	60	4	52	65
	2298	06	APR	17:00	2298089	2179913	142960	1921750	2407600	50.00	0	50.00	50.00	57012	0	0	0	0	0	0	0	63394	2746	56479	66568	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	15909	3176	11135	21552	0	0	0	0	2954	3425	0	8000	0	0	0	0	44.17	6.72	30.33	53.12	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	118176	137002	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	24424	4285	14448	29865	26422	4847	18042	32388	0	0	0	0	60	4	53	65
	2299	06	APR	18:00	2328042	2214833	223813	1846334	2488450	50.00	0	50.00	50.00	57431	0	0	0	0	0	0	0	63969	2954	56417	67250	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	16608	5132	8227	24569	0	0	0	0	2830	3415	0	8000	0	0	0	0	44.16	6.73	30.35	53.13	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	113209	136619	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	23726	5685	15989	32773	26429	4852	18042	32388	0	0	0	0	60	4	53	65
	2300	06	APR	19:00	2345670	2268016	256564	1826050	2549000	50.00	0	50.00	50.00	58070	0	0	0	0	0	0	0	64143	3074	56511	67350	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	17671	5563	8321	24520	0	0	0	0	1941	2966	0	8000	0	0	0	0	44.16	6.72	30.37	53.15	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	77654	118630	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	22662	6346	15016	33479	26418	4845	18042	32388	0	0	0	0	60	4	53	65
	2301	06	APR	20:00	2345007	2294859	198324	1869134	2548350	50.00	0	50.00	50.00	58392	0	0	0	0	0	0	0	63993	2929	56873	67337	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	18208	4548	8683	23932	0	0	0	0	1254	2596	0	8000	0	0	0	0	44.16	6.71	30.39	53.09	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	50148	103824	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	22125	5410	13067	32317	26378	4822	18042	32388	0	0	0	0	60	4	53	65
	2302	06	APR	21:00	2302762	2168590	253187	1776400	2506600	50.00	0	50.00	50.00	56876	0	0	0	0	0	0	0	63568	2951	56893	67562	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	15683	5422	7632	24033	0	0	0	0	3354	3787	0	8000	0	0	0	0	44.15	6.71	30.41	53.10	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	134172	151460	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	24650	6443	15168	34368	26376	4820	18042	32388	0	0	0	0	59	5	49	65
	2303	06	APR	22:00	2288901	2190285	222479	1757850	2524400	50.00	0	50.00	50.00	57137	0	0	0	0	0	0	0	63113	3013	56391	66858	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	16117	4768	7157	22969	0	0	0	0	2465	3521	0	8000	0	0	0	0	44.14	6.70	30.43	53.04	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	98617	140852	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	24217	5405	17212	34843	26432	4853	18042	32388	0	0	0	0	58	5	49	65
	2304	06	APR	23:00	2234581	2175816	215841	1825341	2434550	50.00	0	50.00	50.00	56963	0	0	0	0	0	0	0	61827	2790	55534	65061	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39556	2166	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	15827	4774	8507	21497	0	0	0	0	1469	2825	0	8000	0	0	0	0	44.15	6.71	30.37	53.05	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	58765	113016	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	79889	3035	74000	85000	24506	6242	14503	33493	26527	4921	18042	32388	0	0	0	0	57	5	49	65
	2305	07	APR	00:00	1950007	1885346	182685	1527934	2126750	50.00	0	50.00	50.00	53651	0	0	0	0	0	0	0	56232	2709	49677	58905	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	9862	3881	1859	14155	0	0	0	0	1617	2335	0	5912	0	0	0	0	44.15	6.71	30.39	53.07	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	64661	93395	0	236493	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	30693	4849	24845	39141	29114	4914	20380	36230	0	0	0	0	54	7	43	65
	2306	07	APR	01:00	1887293	1816842	221637	1435000	2060650	50.00	0	50.00	50.00	52829	0	0	0	0	0	0	0	55006	2827	48389	57633	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	8492	5030	0	14613	0	0	0	0	1761	2708	0	7245	0	0	0	0	44.15	6.70	30.41	53.01	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	70451	108318	0	289794	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	32063	5993	21387	41000	30302	5009	21387	37518	0	0	0	0	53	8	41	65
	2307	07	APR	02:00	1793912	1626782	177668	1365000	1992450	50.00	0	50.00	50.00	50548	0	0	0	0	0	0	0	53622	2728	47456	56217	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	4691	4219	0	11849	0	0	0	0	4178	2411	0	6490	0	0	0	0	44.13	6.71	30.37	53.03	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	167130	96452	0	259605	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	35864	5477	27151	43000	31686	5011	22867	38451	0	0	0	0	50	9	39	65
	2308	07	APR	03:00	1745871	1657620	133609	1471094	1854100	50.00	0	50.00	50.00	50918	0	0	0	0	0	0	0	52267	2700	46652	55519	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	5308	2992	2122	11882	0	0	0	0	2206	2888	0	7245	0	0	0	0	44.12	6.72	30.32	52.97	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	88250	115540	0	289794	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	35248	3545	29698	39255	33041	4693	24971	39255	0	0	0	0	52	8	43	65
	2309	07	APR	04:00	1690578	1544247	117722	1365000	1785350	50.00	0	50.00	50.00	49558	0	0	0	0	0	0	0	51452	2936	45418	54907	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	3040	3082	0	8407	0	0	0	0	3658	2466	0	7245	0	0	0	0	44.10	6.71	30.34	52.92	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	146331	98656	0	289794	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	37515	4194	29904	43000	33857	4928	25177	40489	0	0	0	0	50	10	39	65
	2310	07	APR	05:00	1659114	1573772	151177	1391594	1801950	50.00	0	50.00	50.00	49912	0	0	0	0	0	0	0	50517	2879	45102	54520	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	3631	3795	0	9694	0	0	0	0	2134	2812	0	7245	0	0	0	0	44.10	6.71	30.30	52.86	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	85342	112479	0	289794	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	36925	4957	26561	42000	34791	4847	26561	40805	0	0	0	0	50	9	40	65
	2311	07	APR	06:00	1633706	1620741	170376	1365000	1862950	46.67	6.24	35.00	50.00	50415	0	0	0	0	0	0	0	49624	2981	43579	53627	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39700	2074	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	4625	3719	0	9259	0	0	0	0	324	917	0	2917	0	0	0	0	44.12	6.71	30.32	52.88	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	12964	36669	0	116680	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	36008	5240	27327	43000	35684	4875	27327	42328	0	0	0	0	50	10	39	65
	2312	07	APR	07:00	1614967	1582768	128706	1392790	1755000	46.67	6.24	35.00	50.00	49952	0	0	0	0	0	0	0	49342	2988	43701	53633	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39690	2064	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	3872	3062	0	8500	0	0	0	0	805	2277	0	7245	0	0	0	0	44.13	6.70	30.34	52.82	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	32199	91073	0	289794	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	36771	4361	27500	42206	35966	4885	27500	42206	0	0	0	0	50	9	40	65
	2313	07	APR	08:00	1624401	1560872	173515	1365000	1886000	50.00	0	50.00	50.00	49757	0	0	0	0	0	0	0	49714	2768	44191	54088	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	3373	4206	0	9720	0	0	0	0	1588	2343	0	6213	0	0	0	0	44.13	6.72	30.30	52.84	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	63529	93704	0	248520	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	37183	5396	27371	42000	35594	4854	27371	41716	0	0	0	0	48	10	39	65
	2314	07	APR	09:00	1647903	1559514	182658	1365000	1892650	50.00	0	50.00	50.00	49741	0	0	0	0	0	0	0	50308	2683	45179	54221	4975	1113	3823	6992	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	3346	3820	0	9853	0	0	0	0	2210	2544	0	6490	0	0	0	0	44.13	6.74	30.25	52.85	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	88388	101767	0	259605	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	37210	5303	27006	43000	35000	4708	27006	40767	0	0	0	0	49	10	39	65
	2315	07	APR	10:00	1669094	1580712	187875	1365000	1909000	50.00	0	50.00	50.00	49995	0	0	0	0	0	0	0	50732	2550	46129	54548	4975	1113	3823	6993	0	0	0	0	0	0	0	0	0	0	0	0	39778	2096	36000	44000	0	0	0	0	0	0	0	0	0	0	0	0	3770	4500	0	10284	0	0	0	0	2210	2635	0	6490	0	0	0	0	44.12	6.76	30.21	52.87	1840	412	1414	2586	0	0	0	0	40.00	0	40.00	40.00	88381	105382	0	259605	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	2944	74000	85000	36786	5776	26262	43000	34576	4800	26262	40801	0	0	0	0	49	10	39	65
