C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	1736	14	MAR	07:00	2300068	2173908	215092	1779900	2422500	50.00	0	50.00	50.00	57157	0	0	0	0	0	0	0	63042	3000	55821	68204	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	15595	4241	7598	21150	0	0	0	0	3154	3767	0	8000	0	0	0	0	46.78	8.09	26.59	56.61	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	126160	150682	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	24989	4682	16850	33402	22518	2898	19307	30702	0	0	0	0	67	2	64	71
	1737	14	MAR	08:00	2320521	2267188	160532	1890750	2437600	50.00	0	50.00	50.00	58276	0	0	0	0	0	0	0	63086	3055	55738	67805	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17460	3589	10582	21452	0	0	0	0	1333	2981	0	8000	0	0	0	0	46.78	8.07	26.61	56.54	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	53333	119257	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	23123	4014	16548	30785	22549	2844	20026	30785	0	0	0	0	67	2	64	71
	1738	14	MAR	09:00	2342557	2241867	254114	1552636	2469400	50.00	0	50.00	50.00	57972	0	0	0	0	0	0	0	63764	3136	56081	69212	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16954	4889	4453	21486	0	0	0	0	2517	3569	0	8000	0	0	0	0	46.78	8.07	26.63	56.56	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	100690	142772	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	23629	5397	16514	37547	22323	2821	19397	30442	0	0	0	0	67	2	64	71
	1739	14	MAR	10:00	2410690	2313734	263379	1603486	2650100	50.00	0	50.00	50.00	58835	0	0	0	0	0	0	0	64441	3172	57098	69796	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	18391	4774	5470	24302	0	0	0	0	1757	3071	0	8000	0	0	0	0	46.78	8.09	26.57	56.58	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	96956	190354	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	22192	4906	16698	36530	22098	2662	19280	29425	0	0	0	0	67	2	64	71
	1740	14	MAR	11:00	2447142	2293376	244713	1668286	2556000	50.00	0	50.00	50.00	58591	0	0	0	0	0	0	0	65454	3137	58394	71144	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17984	4781	6766	23593	0	0	0	0	3177	3771	0	8000	0	0	0	0	46.76	8.10	26.51	56.60	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	153766	202155	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	22599	4710	17567	35234	21980	2384	19164	28129	0	0	0	0	67	2	64	71
	1741	14	MAR	12:00	2510796	2377563	264767	1733036	2735000	50.00	0	50.00	50.00	59601	0	0	0	0	0	0	0	66625	3133	59689	72492	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	19668	4931	8061	26000	0	0	0	0	2664	3608	0	8000	0	0	0	0	46.75	8.11	26.45	56.61	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	133233	200077	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	20915	5036	15000	33939	21903	2190	19164	27197	0	0	0	0	67	2	64	71
	1742	14	MAR	13:00	2570592	2433376	255854	1811236	2735000	50.00	0	50.00	50.00	60271	0	0	0	0	0	0	0	67841	2969	61253	73687	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	20784	4834	9625	27278	0	0	0	0	2764	3577	0	8000	0	0	0	0	46.74	8.13	26.39	56.63	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	137216	198650	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	19799	4899	15000	32375	21892	2199	19164	27197	0	0	0	0	67	2	64	71
	1743	14	MAR	14:00	2598544	2431301	264110	1838186	2736800	50.00	0	50.00	50.00	60246	0	0	0	0	0	0	0	69004	3043	61792	74765	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	20743	5132	10164	28836	0	0	0	0	3969	3648	0	8000	0	0	0	0	46.72	8.12	26.38	56.65	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	167243	145307	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	19841	5192	13000	31836	21722	2376	18457	27197	0	0	0	0	67	2	64	71
	1744	14	MAR	15:00	2663035	2539210	179457	2251650	2789750	50.00	0	50.00	50.00	61541	0	0	0	0	0	0	0	69991	3050	62956	75853	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22901	3543	16978	29895	0	0	0	0	2797	3497	0	8000	0	0	0	0	46.71	8.12	26.37	56.67	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	123825	147935	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	17682	3282	13000	23567	21496	2599	17417	27197	0	0	0	0	67	2	64	71
	1745	14	MAR	16:00	2721920	2608702	171667	2296800	2795000	50.00	0	50.00	50.00	62374	0	0	0	0	0	0	0	71016	3137	63859	76870	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24291	3613	17906	30000	0	0	0	0	2432	3028	0	8000	0	0	0	0	46.70	8.14	26.34	56.68	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	113218	142997	0	382320	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	16293	3569	13000	22740	21010	2840	16221	27197	0	0	0	0	67	2	64	71
	1746	14	MAR	17:00	2750923	2588281	199366	2254100	2837650	50.00	0	50.00	50.00	62129	0	0	0	0	0	0	0	71868	3175	64219	77540	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23882	3779	17082	30000	0	0	0	0	3693	2944	0	8000	0	0	0	0	46.68	8.14	26.31	56.70	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	162642	131312	0	357840	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	16701	4071	13000	23918	20473	2846	16527	27197	0	0	0	0	67	2	64	71
	1747	14	MAR	18:00	2773845	2532190	208782	1992886	2762500	50.00	0	50.00	50.00	61456	0	0	0	0	0	0	0	72428	3155	64886	78405	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22760	4063	13258	27950	0	0	0	0	5375	3231	0	8000	0	0	0	0	46.65	8.14	26.25	56.64	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	241654	173569	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	17823	4270	13000	28742	20168	2902	16089	27197	0	0	0	0	67	2	64	71
	1748	14	MAR	19:00	2777407	2604085	129753	2351100	2800050	50.00	0	50.00	50.00	62319	0	0	0	0	0	0	0	72486	3201	64945	77874	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24198	2439	19821	28000	0	0	0	0	3995	3327	0	8000	0	0	0	0	46.62	8.13	26.23	56.58	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	173322	140699	0	324960	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	16385	2662	13000	21578	20153	2990	16620	27197	0	0	0	0	67	2	64	71
	1749	14	MAR	20:00	2763464	2549805	234858	2016186	2812900	50.00	0	50.00	50.00	61668	0	0	0	0	0	0	0	72453	3254	65352	78225	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23113	4742	13724	30000	0	0	0	0	5048	2798	0	8000	0	0	0	0	46.59	8.12	26.22	56.51	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	213660	112311	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	17471	5009	13000	28276	20181	3070	16269	27197	0	0	0	0	67	2	64	71
	1750	14	MAR	21:00	2736738	2562091	185585	2164250	2795000	50.00	0	50.00	50.00	61815	0	0	0	0	0	0	0	71769	3024	65220	76938	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23358	3908	15285	30000	0	0	0	0	4117	2971	0	8000	0	0	0	0	46.57	8.10	26.21	56.45	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	174647	119646	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	17225	4163	13000	25715	20678	2866	17556	27197	0	0	0	0	67	2	64	71
	1751	14	MAR	22:00	2720683	2569313	235529	1948136	2780000	50.00	0	50.00	50.00	61902	0	0	0	0	0	0	0	70913	3213	63991	76257	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23503	4129	12363	27000	0	0	0	0	3118	3224	0	8000	0	0	0	0	46.55	8.12	26.15	56.47	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	151369	186721	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	17080	4350	13000	29637	21101	2635	18202	27197	0	0	0	0	67	2	64	71
	1752	14	MAR	23:00	2647786	2518831	157333	2275950	2735000	50.00	0	50.00	50.00	61296	0	0	0	0	0	0	0	69956	3112	63442	75229	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	39833	1572	37000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22493	3093	17814	27000	0	0	0	0	3169	3595	0	8000	0	0	0	0	46.54	8.11	26.16	56.49	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	128955	142444	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80417	1552	77000	83000	18090	3650	13000	23081	21513	2386	19164	27197	0	0	0	0	67	2	64	71
	1753	15	MAR	00:00	2583625	2503625	178096	2207300	2790200	50.00	0	50.00	50.00	61244	0	0	0	0	0	0	0	68532	2945	62369	73244	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	22073	4087	15027	28504	0	0	0	0	2000	3464	0	8000	0	0	0	0	46.54	8.10	26.18	56.42	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	80000	138564	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	18261	3787	13050	25154	21896	2195	19164	27197	0	0	0	0	67	2	63	71
	1754	15	MAR	01:00	2505574	2378506	258622	1749700	2708950	50.00	0	50.00	50.00	59742	0	0	0	0	0	0	0	67206	2906	61217	72347	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	19570	5415	7694	26879	0	0	0	0	3177	3539	0	8000	0	0	0	0	46.52	8.09	26.20	56.36	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	127069	141562	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	20763	5394	14264	34306	21903	2190	19164	27197	0	0	0	0	67	2	63	71
	1755	15	MAR	02:00	2461505	2278756	165669	2070700	2540100	50.00	0	50.00	50.00	58545	0	0	0	0	0	0	0	65936	2677	60639	70549	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17575	3129	12740	23340	0	0	0	0	3902	3914	0	8000	0	0	0	0	46.50	8.09	26.14	56.30	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	182748	202681	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	22758	3425	16660	26884	21903	2190	19164	27197	0	0	0	0	67	2	63	71
	1756	15	MAR	03:00	2409192	2333111	215500	1843850	2563300	50.00	0	50.00	50.00	59197	0	0	0	0	0	0	0	65024	2692	59543	69733	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	18662	4304	8877	23966	0	0	0	0	1902	3306	0	8000	0	0	0	0	46.50	8.09	26.16	56.32	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	76081	132242	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	21671	4982	15385	32123	21990	2334	19164	27980	0	0	0	0	67	2	63	71
	1757	15	MAR	04:00	2356888	2254140	158270	1997200	2441450	50.00	0	50.00	50.00	58250	0	0	0	0	0	0	0	64111	2655	58167	68190	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17083	2917	12644	21519	0	0	0	0	2569	3645	0	8000	0	0	0	0	46.49	8.08	26.18	56.33	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	102748	145783	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	23251	4036	16481	29356	22235	2592	19164	29356	0	0	0	0	67	2	63	71
	1758	15	MAR	05:00	2307459	2204711	205919	1943900	2534300	50.00	0	50.00	50.00	57657	0	0	0	0	0	0	0	63122	2551	57700	67480	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16094	4360	8778	22605	0	0	0	0	2569	3645	0	8000	0	0	0	0	46.48	8.07	26.20	56.27	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	102748	145783	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	24239	4283	17944	29823	22536	2602	20026	29823	0	0	0	0	67	2	63	71
	1759	15	MAR	06:00	2308354	2201688	202937	1882750	2494800	50.00	0	50.00	50.00	57620	0	0	0	0	0	0	0	62493	2710	56689	66690	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	16034	3774	11055	22040	0	0	0	0	2000	3464	0	8000	0	0	0	0	46.48	8.09	26.14	56.29	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	106667	199555	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	24300	3475	18804	30834	22948	2891	20026	30834	0	0	0	0	67	2	63	71
	1760	15	MAR	07:00	2265122	2164612	225924	1841994	2469700	50.00	0	50.00	50.00	57175	0	0	0	0	0	0	0	62265	2680	55808	66188	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	15292	4845	8140	21437	0	0	0	0	2513	3566	0	8000	0	0	0	0	46.47	8.08	26.16	56.23	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	100511	142654	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	25041	4865	19306	32860	22967	3125	20026	31715	0	0	0	0	67	2	63	71
	1761	15	MAR	08:00	2267495	2136091	201323	1833194	2490500	50.00	0	50.00	50.00	56833	0	0	0	0	0	0	0	62466	2660	56320	66604	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	14722	4310	7964	21110	0	0	0	0	3285	3890	0	8000	0	0	0	0	46.46	8.08	26.18	56.16	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	131404	155594	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	25612	4548	18890	33036	22883	2989	20026	31203	0	0	0	0	67	2	63	71
	1762	15	MAR	09:00	2284909	2112613	154816	1881794	2370300	50.00	0	50.00	50.00	56551	0	0	0	0	0	0	0	63019	2506	57462	67093	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	14252	3153	8936	19915	0	0	0	0	4307	3701	0	8000	0	0	0	0	46.43	8.07	26.20	56.18	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	172296	148051	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	26081	3723	19230	32064	22613	2666	20026	30061	0	0	0	0	67	2	63	71
	1763	15	MAR	10:00	2355770	2197700	214642	1880250	2566800	50.00	0	50.00	50.00	57572	0	0	0	0	0	0	0	63698	2446	58795	68130	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	15954	4406	9595	22636	0	0	0	0	3285	3890	0	8000	0	0	0	0	46.41	8.09	26.14	56.12	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	158070	205159	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	24379	4275	17364	31112	22257	2379	20026	28728	0	0	0	0	67	2	63	71
	1764	15	MAR	11:00	2377253	2272516	236409	1725200	2522400	50.00	0	50.00	50.00	58470	0	0	0	0	0	0	0	64528	2155	60727	68829	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	17450	4667	7204	23148	0	0	0	0	2618	3706	0	8000	0	0	0	0	46.41	8.09	26.16	56.14	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	104737	148234	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	22883	5092	17462	34796	21950	2138	19565	27197	0	0	0	0	67	2	63	71
	1765	15	MAR	12:00	2444657	2366587	165228	2054794	2566400	50.00	0	50.00	50.00	59599	0	0	0	0	0	0	0	65743	2120	62443	70371	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	19332	3344	12396	23610	0	0	0	0	1952	3383	0	8000	0	0	0	0	46.40	8.08	26.18	56.15	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	78070	135332	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	21002	3670	16372	28604	21903	2190	19164	27197	0	0	0	0	67	2	63	71
	1766	15	MAR	13:00	2511269	2325593	235478	2022150	2685000	50.00	0	50.00	50.00	59107	0	0	0	0	0	0	0	66947	2276	64062	71951	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	18512	4165	12443	25000	0	0	0	0	3975	3765	0	8000	0	0	0	0	46.38	8.10	26.12	56.17	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	185675	197722	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	21821	4818	15000	28557	21903	2190	19164	27197	0	0	0	0	67	2	63	71
	1767	15	MAR	14:00	2593770	2487681	236351	1966300	2696950	50.00	0	50.00	50.00	61052	0	0	0	0	0	0	0	68198	2162	65118	72785	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	21754	4244	12026	25854	0	0	0	0	1986	3117	0	8000	0	0	0	0	46.38	8.11	26.06	56.19	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	106088	190256	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	18580	4349	13761	29974	21903	2190	19164	27197	0	0	0	0	67	2	63	71
	1768	15	MAR	15:00	2650909	2488813	188447	2169600	2735000	50.00	0	50.00	50.00	61066	0	0	0	0	0	0	0	69622	2094	66555	73779	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	21776	2949	16792	26000	0	0	0	0	3386	3452	0	8000	0	0	0	0	46.36	8.12	26.00	56.21	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	162097	191643	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	18557	3492	13000	24055	21753	2262	19164	27197	0	0	0	0	67	2	63	71
	1769	15	MAR	16:00	2720739	2592427	200945	2104950	2771300	50.00	0	50.00	50.00	62309	0	0	0	0	0	0	0	70849	2147	67447	75368	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23849	3737	14799	28126	0	0	0	0	2541	3330	0	8000	0	0	0	0	46.35	8.13	25.94	56.22	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	128312	192904	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	16485	3777	13000	27201	21294	2457	18126	27197	0	0	0	0	67	2	63	71
	1770	15	MAR	17:00	2727800	2624883	121187	2361350	2735000	50.00	0	50.00	50.00	62699	0	0	0	0	0	0	0	71401	2193	67839	76106	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24498	2734	17127	27321	0	0	0	0	2444	2931	0	8000	0	0	0	0	46.35	8.12	25.94	56.16	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	102917	116928	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	15836	2904	13000	22122	20910	2384	17388	26386	0	0	0	0	67	2	63	71
	1771	15	MAR	18:00	2762847	2595102	175043	2259500	2853950	50.00	0	50.00	50.00	62341	0	0	0	0	0	0	0	71888	2314	67656	76767	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	23902	3616	17798	29779	0	0	0	0	3527	3489	0	8000	0	0	0	0	46.33	8.12	25.88	56.10	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	167745	191930	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	16431	2983	13000	21482	20448	2190	16727	25504	0	0	0	0	67	2	63	71
	1772	15	MAR	19:00	2761089	2618060	152500	2389724	2865000	50.00	0	50.00	50.00	62617	0	0	0	0	0	0	0	72206	2348	68130	77236	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24361	3499	18050	30000	0	0	0	0	3385	3253	0	8000	0	0	0	0	46.31	8.11	25.88	56.03	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	143029	129974	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	15972	2671	13000	19950	20141	2208	16258	24986	0	0	0	0	67	2	63	71
	1773	15	MAR	20:00	2779055	2646526	179980	2260500	2840800	50.00	0	50.00	50.00	62958	0	0	0	0	0	0	0	72036	2323	68067	76656	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24931	3281	18610	29516	0	0	0	0	2647	3002	0	8000	0	0	0	0	46.30	8.12	25.82	56.05	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	132529	183478	0	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	15403	2785	11840	20116	20215	2012	16838	24876	0	0	0	0	67	2	63	71
	1774	15	MAR	21:00	2727243	2614713	179217	2296478	2830450	50.00	0	50.00	50.00	62577	0	0	0	0	0	0	0	71488	2443	67565	76686	4460	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24294	3298	18614	29309	0	0	0	0	2734	2892	0	8000	0	0	0	0	46.29	8.11	25.83	56.07	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	112530	114174	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	16039	3688	12905	23370	20612	2061	16808	25421	0	0	0	0	67	2	63	71
	1775	15	MAR	22:00	2692982	2612229	163080	2196000	2759200	50.00	0	50.00	50.00	62547	0	0	0	0	0	0	0	70708	2402	67068	75849	4459	910	3100	6523	0	0	0	0	0	0	0	0	0	0	0	0	40000	1354	38000	43000	0	0	0	0	0	0	0	0	0	0	0	0	24245	3144	16620	27884	0	0	0	0	2004	2929	0	8000	0	0	0	0	46.29	8.11	25.85	56.09	1734	354	1205	2537	0	0	0	0	43.33	11.06	40.00	80.00	80754	116813	0	320000	0	0	0	0	0	0	0	0	0	0	0	0	0	80333	1599	76000	82000	16089	3785	13000	25380	21031	1987	17645	25380	0	0	0	0	66	2	63	71
