C	area	va	daily
	VARIABLES	BEGIN	END
	122	1	364

C	daily			OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	123	03	MAY	45765525	43052918	2961062	38153235	48769674	49.95	0.17	49.38	50.00	1251387	0	0	0	0	0	0	0	1336909	42907	1264997	1415582	133333	22751	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	941990	51944	864000	1031881	0	0	0	0	0	0	0	0	0	0	0	0	201665	87382	40748	353793	0	0	0	0	59920	25083	24632	109789	0	0	0	0	44.06	8.62	22.29	51.13	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	2712606	1727196	985261	7579007	0	0	0	0	0	0	0	0	0	0	0	0	0	1896000	56285	1776000	1968000	752345	78035	639671	886484	777379	69033	677890	899407	0	0	0	0	1233	106	1077	1393
	124	04	MAY	41232842	39712714	2786346	34435185	44307303	48.54	2.32	42.50	50.00	1205460	0	0	0	0	0	0	0	1241022	43318	1162588	1328561	133335	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	934496	49631	864000	1008000	0	0	0	0	0	0	0	0	0	0	0	0	140107	81319	18369	264546	0	0	0	0	33084	11652	20453	59036	0	0	0	0	44.22	8.64	22.26	51.50	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	1520128	1025555	818100	4722852	0	0	0	0	0	0	0	0	0	0	0	0	0	1892000	75153	1776000	2016000	817397	95520	632879	955143	821448	85149	693235	949771	0	0	0	0	1136	97	1030	1312
	125	05	MAY	35673348	34789274	2030043	31921260	39198903	44.79	3.86	39.37	50.00	1134080	0	0	0	0	0	0	0	1124355	40408	1046106	1183311	133335	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	918729	30995	863843	980072	0	0	0	0	0	0	0	0	0	0	0	0	52675	43307	3706	145578	0	0	0	0	19616	10165	4215	36813	0	0	0	0	44.58	8.64	22.54	52.00	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	884074	596115	168605	2386561	0	0	0	0	0	0	0	0	0	0	0	0	0	1898000	76184	1800000	2016000	926596	81705	806026	1079181	911260	83795	794537	1074966	0	0	0	0	1011	34	945	1076
	126	06	MAY	33919724	33289048	2400155	29220170	38412298	43.02	3.46	35.00	50.00	1101297	0	0	0	0	0	0	0	1082932	51007	963934	1163135	133335	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	899780	37198	834862	973652	0	0	0	0	0	0	0	0	0	0	0	0	35935	36215	0	129846	0	0	0	0	13882	7135	0	25678	0	0	0	0	45.02	8.61	22.94	52.56	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	630676	443550	0	1809760	0	0	0	0	0	0	0	0	0	0	0	0	0	1900000	61838	1824000	2016000	964285	79236	841250	1109138	952107	80959	830735	1109138	0	0	0	0	986	37	934	1061
	127	07	MAY	26847027	26193343	15299639	0	40625687	33.96	19.83	0	50.00	845909	0	0	0	0	0	0	0	1132306	55681	1022265	1203606	133820	22591	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	681524	394972	0	991376	0	0	0	0	0	0	0	0	0	0	0	0	46800	47669	0	174114	0	0	0	0	16342	12755	0	35325	0	0	0	0	35.13	20.94	0	52.09	44255	27363	0	72680	0	0	0	0	30.00	17.32	0	40.00	653684	510213	0	1412982	0	0	0	0	0	0	0	0	0	0	0	0	0	1886000	71638	1800000	2040000	679676	398241	0	1053210	670905	393507	0	1050807	0	0	0	0	769	449	0	1214
	128	08	MAY	30597785	29256318	17154751	0	47729225	36.93	21.35	0	50.00	890301	0	0	0	0	0	0	0	1239896	59994	1164681	1341778	133820	22591	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	691315	400909	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	101206	91261	0	332984	0	0	0	0	33537	22929	0	72556	0	0	0	0	35.31	21.04	0	52.58	44255	27364	0	72680	0	0	0	0	30.00	17.32	0	40.00	1341467	917154	0	2902240	0	0	0	0	0	0	0	0	0	0	0	0	0	1866000	77846	1752000	2040000	595479	351649	0	965938	598061	352305	0	947443	0	0	0	0	822	480	0	1300
	129	09	MAY	33799532	31782528	18675035	0	52633284	37.50	21.65	0	50.00	932070	0	0	0	0	0	0	0	1327427	62099	1212064	1442162	133820	22591	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	706000	408759	0	984000	0	0	0	0	0	0	0	0	0	0	0	0	141451	110155	0	397466	0	0	0	0	50425	35112	0	107382	0	0	0	0	35.33	21.05	0	52.77	44255	27363	0	72680	0	0	0	0	30.00	17.32	0	40.00	2017004	1404488	0	4295271	0	0	0	0	0	0	0	0	0	0	0	0	0	1884000	74940	1752000	2040000	554549	328617	0	893020	569275	336537	0	913825	0	0	0	0	911	537	0	1489
	130	10	MAY	33510295	31717221	18738593	0	52875008	37.34	21.57	0	50.00	934272	0	0	0	0	0	0	0	1309651	69472	1171276	1439625	133820	22591	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	709827	410646	0	1008000	0	0	0	0	0	0	0	0	0	0	0	0	137465	118247	0	419100	0	0	0	0	44827	32087	0	94845	0	0	0	0	35.29	21.02	0	52.79	44255	27364	0	72680	0	0	0	0	30.00	17.32	0	40.00	1793074	1283483	0	3793800	0	0	0	0	0	0	0	0	0	0	0	0	0	1886000	76184	1776000	2064000	554707	332643	0	869615	571986	339616	0	909197	0	0	0	0	895	527	0	1457
	131	11	MAY	30121960	28853540	17032476	0	47202256	35.52	20.63	0	50.00	895964	0	0	0	0	0	0	0	1219352	62959	1127610	1332862	133819	22590	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	704771	407837	0	984000	0	0	0	0	0	0	0	0	0	0	0	0	83731	95202	0	322445	0	0	0	0	31711	21831	0	68384	0	0	0	0	35.37	21.07	0	53.05	44255	27363	0	72680	0	0	0	0	30.00	17.32	0	40.00	1268420	873238	0	2735341	0	0	0	0	0	0	0	0	0	0	0	0	0	1880000	72222	1776000	2040000	607498	358239	0	914534	601697	356229	0	931608	0	0	0	0	821	483	0	1349
	132	12	MAY	25724976	25245086	14735962	0	37869246	32.71	19.08	0	50.00	836092	0	0	0	0	0	0	0	1098132	46875	1002395	1161629	133819	22592	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	683527	396631	0	969641	0	0	0	0	0	0	0	0	0	0	0	0	26433	28544	0	102185	0	0	0	0	11997	11400	0	30071	0	0	0	0	35.60	21.20	0	53.42	44255	27364	0	72680	0	0	0	0	30.00	17.32	0	40.00	479890	456009	0	1202849	0	0	0	0	0	0	0	0	0	0	0	0	0	1888000	84475	1752000	2040000	688040	400006	0	1037705	676387	392802	0	1010092	0	0	0	0	741	430	0	1049
	133	13	MAY	23717217	23368225	13565834	0	33250252	30.57	17.68	0	42.50	790996	0	0	0	0	0	0	0	1035397	41134	974411	1112581	133819	22592	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	654587	379495	0	936805	0	0	0	0	0	0	0	0	0	0	0	0	9154	10018	0	32774	0	0	0	0	8725	7294	0	22107	0	0	0	0	35.94	21.39	0	53.88	44255	27363	0	72680	0	0	0	0	30.00	17.32	0	40.00	348992	291741	0	884296	0	0	0	0	0	0	0	0	0	0	0	0	0	1892000	85323	1752000	2016000	732260	425184	0	1069953	723899	420271	0	1050965	0	0	0	0	715	414	0	1001
	134	14	MAY	34116908	33201173	2194094	29811591	36417657	42.86	3.43	35.00	50.00	1104055	0	0	0	0	0	0	0	1090268	49587	1017425	1167012	133334	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	904668	36424	848206	970890	0	0	0	0	0	0	0	0	0	0	0	0	30756	30054	0	106753	0	0	0	0	21510	11905	4469	47051	0	0	0	0	46.56	8.83	23.37	54.37	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	915735	488558	178759	1882035	0	0	0	0	0	0	0	0	0	0	0	0	0	1896000	72000	1776000	2016000	960576	70941	829377	1092240	956087	71876	844153	1094476	0	0	0	0	980	45	891	1051
	135	15	MAY	38038539	36247348	3107740	31022890	40736006	46.04	4.06	35.00	50.00	1168817	0	0	0	0	0	0	0	1181926	66229	1055817	1259114	133334	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	940832	39098	868395	984000	0	0	0	0	0	0	0	0	0	0	0	0	66365	46654	0	148872	0	0	0	0	41396	12601	17039	58336	0	0	0	0	46.85	8.80	23.83	54.64	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	1791191	668684	681568	3248818	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	72000	1776000	2016000	912803	80167	786080	1044058	905689	79498	771755	1053284	0	0	0	0	1041	72	905	1152
	136	16	MAY	41781237	39486937	4566784	32399286	48355746	48.18	3.37	39.38	50.00	1208976	0	0	0	0	0	0	0	1258184	86728	1093938	1399120	133335	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	942478	33752	865176	1008000	0	0	0	0	0	0	0	0	0	0	0	0	130004	78918	7331	295115	0	0	0	0	52367	17413	25922	86880	0	0	0	0	46.97	8.79	24.05	54.83	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	2294299	1021498	1036876	4790629	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	89443	1728000	2016000	839518	117490	616885	1045568	865424	100872	680584	1056499	0	0	0	0	1122	119	939	1359
	137	17	MAY	41710708	39193267	4100874	32563354	48293716	48.44	3.24	38.75	50.00	1206518	0	0	0	0	0	0	0	1259034	71797	1131774	1400239	133335	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	943845	25445	909108	984000	0	0	0	0	0	0	0	0	0	0	0	0	123174	81270	4224	310674	0	0	0	0	58680	20801	24036	94106	0	0	0	0	47.01	8.80	24.19	55.00	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	2517441	952537	961432	4085339	0	0	0	0	0	0	0	0	0	0	0	0	0	1924000	74512	1752000	2016000	856981	111292	649326	1063429	867786	99676	697050	1067035	0	0	0	0	1115	119	966	1402
	138	18	MAY	37386261	36021106	2612516	32220218	41372654	45.68	3.86	35.00	50.00	1163687	0	0	0	0	0	0	0	1166990	50557	1077371	1259736	133335	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	937735	29865	868200	979956	0	0	0	0	0	0	0	0	0	0	0	0	64007	43897	0	155453	0	0	0	0	31912	12657	11416	53763	0	0	0	0	47.17	8.81	24.43	55.23	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	1365155	552401	456653	2150502	0	0	0	0	0	0	0	0	0	0	0	0	0	1934000	65330	1800000	2016000	932257	71877	808451	1091159	920408	80327	783558	1093982	0	0	0	0	1029	51	933	1143
	139	19	MAY	32615692	32032652	2006922	28664633	35283667	40.68	3.23	35.00	45.62	1075714	0	0	0	0	0	0	0	1052967	39240	989006	1119217	133335	22752	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	886311	31629	818990	939696	0	0	0	0	0	0	0	0	0	0	0	0	20236	21909	0	68463	0	0	0	0	13086	10555	0	39112	0	0	0	0	47.54	8.79	24.82	55.56	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	583041	490078	0	1564462	0	0	0	0	0	0	0	0	0	0	0	0	0	1934000	64591	1800000	2016000	1027454	81296	927177	1197010	1016712	82997	927177	1179131	0	0	0	0	975	32	907	1023
	140	20	MAY	30360876	30191148	1971152	27682340	34102284	37.29	2.94	35.00	43.13	1028641	0	0	0	0	0	0	0	996778	38282	934300	1057161	133336	22753	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	854291	45312	790924	942174	0	0	0	0	0	0	0	0	0	0	0	0	5819	9397	0	22524	0	0	0	0	3331	4838	0	14160	0	0	0	0	48.03	8.76	25.39	56.06	59904	10222	35000	72681	0	0	0	0	43.33	11.06	40.00	80.00	169729	272565	0	875440	0	0	0	0	0	0	0	0	0	0	0	0	0	1952000	70880	1848000	2064000	1091890	74641	1000203	1233922	1089373	75423	986043	1233922	0	0	0	0	974	32	917	1025
	141	21	MAY	32099076	31640199	2340386	27974743	37096348	39.48	3.77	35.00	46.25	1067155	0	0	0	0	0	0	0	1041124	40918	962238	1123361	133336	22753	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	881375	44129	799278	988951	0	0	0	0	0	0	0	0	0	0	0	0	15841	22685	0	70481	0	0	0	0	10571	5462	0	17423	0	0	0	0	48.58	8.74	25.96	56.58	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	458877	250439	0	864930	0	0	0	0	0	0	0	0	0	0	0	0	0	1952000	68819	1848000	2064000	1054783	85291	922766	1192722	1049828	86535	906228	1181910	0	0	0	0	984	41	926	1076
	142	22	MAY	36529469	35424210	3012109	31441872	41024638	43.80	5.31	35.00	50.00	1152478	0	0	0	0	0	0	0	1148895	53099	1054355	1229533	133337	22753	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	932548	36063	887885	1002394	0	0	0	0	0	0	0	0	0	0	0	0	55701	58275	0	185859	0	0	0	0	27309	14462	3868	53391	0	0	0	0	49.00	8.69	26.55	57.10	59904	10222	35000	72681	0	0	0	0	43.33	11.06	40.00	80.00	1105259	558820	203050	2135637	0	0	0	0	0	0	0	0	0	0	0	0	0	1950000	54663	1848000	2040000	961752	89849	804864	1093661	956334	88619	806333	1090368	0	0	0	0	1041	58	952	1164
	143	23	MAY	40453854	37980944	3863943	33817388	47259372	46.51	5.22	35.62	50.00	1194494	0	0	0	0	0	0	0	1234000	56205	1158414	1346457	133337	22753	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	947080	27373	888000	983789	0	0	0	0	0	0	0	0	0	0	0	0	96663	81981	81	273187	0	0	0	0	56920	19619	23951	105277	0	0	0	0	49.18	8.61	27.05	57.56	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	2472910	1033888	958036	4706648	0	0	0	0	0	0	0	0	0	0	0	0	0	1942000	54955	1848000	2016000	898257	94480	734813	1037009	907858	93922	750267	1055658	0	0	0	0	1096	100	975	1333
	144	24	MAY	40897568	38384258	3974538	34350540	47521811	45.47	5.69	35.00	50.00	1202957	0	0	0	0	0	0	0	1243151	66527	1158327	1356140	133338	22754	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	951725	34935	888000	996733	0	0	0	0	0	0	0	0	0	0	0	0	101478	91083	0	278436	0	0	0	0	56611	19972	26851	99270	0	0	0	0	49.22	8.63	27.07	57.92	59904	10222	35000	72681	0	0	0	0	43.33	11.06	40.00	80.00	2513311	1295792	1074058	5973195	0	0	0	0	0	0	0	0	0	0	0	0	0	1938000	72746	1776000	2040000	884797	112827	698115	1055920	897377	103534	733280	1051379	0	0	0	0	1119	123	988	1416
	145	25	MAY	37140092	35525471	3913408	30480011	45722775	43.91	5.36	35.00	50.00	1147309	0	0	0	0	0	0	0	1157312	82591	1014393	1313000	133338	22754	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	924363	26916	870857	960000	0	0	0	0	0	0	0	0	0	0	0	0	63456	68786	0	242455	0	0	0	0	36156	17998	12220	70294	0	0	0	0	49.34	8.68	27.10	58.38	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	1614621	1011706	488801	4041045	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	69971	1800000	2040000	932182	115851	765545	1169143	934729	109235	775421	1156928	0	0	0	0	1051	115	930	1408
	146	26	MAY	32437734	31832043	3457101	27519870	41549052	39.38	4.59	35.00	50.00	1068483	0	0	0	0	0	0	0	1046942	78385	934278	1220120	133338	22754	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	880126	47634	786282	960000	0	0	0	0	0	0	0	0	0	0	0	0	20553	43079	0	158981	0	0	0	0	12925	10274	0	31976	0	0	0	0	49.68	8.74	27.35	58.90	59904	10222	35000	72681	0	0	0	0	43.33	11.06	40.00	80.00	605692	593673	0	2128327	0	0	0	0	0	0	0	0	0	0	0	0	0	1924000	54406	1872000	2016000	1023321	84192	897019	1187153	1014560	88340	873784	1178608	0	0	0	0	990	79	912	1232
	147	27	MAY	30695402	30209095	2700914	25028920	35876475	37.92	3.37	35.00	45.00	1025535	0	0	0	0	0	0	0	1002877	68526	863108	1121558	133339	22754	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	850033	59311	715112	941068	0	0	0	0	0	0	0	0	0	0	0	0	9159	16549	0	58782	0	0	0	0	10346	9183	0	26384	0	0	0	0	50.17	8.75	27.80	59.49	59904	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	486308	508584	0	1738748	0	0	0	0	0	0	0	0	0	0	0	0	0	1930000	51342	1848000	2016000	1070808	76888	967765	1215158	1065214	78984	962228	1204888	0	0	0	0	965	36	912	1026
	148	28	MAY	32640344	32013080	2917640	25538734	38130808	40.31	3.58	35.00	46.87	1077850	0	0	0	0	0	0	0	1053137	74381	896830	1140940	133339	22754	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	889351	58793	729678	956063	0	0	0	0	0	0	0	0	0	0	0	0	17716	25657	0	93372	0	0	0	0	12731	11163	351	35406	0	0	0	0	50.66	8.80	28.23	60.12	59904	10222	35000	72681	0	0	0	0	43.33	11.06	40.00	80.00	627265	752783	14040	2832507	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	51962	1824000	1992000	1018933	84893	919679	1214322	1014834	82293	908510	1195166	0	0	0	0	982	42	912	1070
	149	29	MAY	36181962	34722033	3329734	28361810	40758306	44.43	4.19	35.00	50.00	1139955	0	0	0	0	0	0	0	1138082	79941	988844	1250423	133339	22754	77904	161772	0	0	0	0	0	0	0	0	0	0	0	0	927296	47685	810337	1000789	0	0	0	0	0	0	0	0	0	0	0	0	45334	41527	0	143166	0	0	0	0	32113	17155	9243	64196	0	0	0	0	51.04	8.88	28.41	60.70	59905	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	1459930	1047366	369713	4209403	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	63592	1800000	1992000	953371	103972	728819	1157663	946086	100185	729752	1141465	0	0	0	0	1020	65	912	1127
	150	30	MAY	40681547	38169669	3725027	32165014	43557198	47.92	4.09	35.00	50.00	1194042	0	0	0	0	0	0	0	1238147	76994	1115517	1362936	133338	22756	77892	161772	0	0	0	0	0	0	0	0	0	0	0	0	943598	24213	886183	984000	0	0	0	0	0	0	0	0	0	0	0	0	102875	64070	0	210469	0	0	0	0	58337	18092	28986	91931	0	0	0	0	51.19	8.96	28.61	61.08	59904	10222	35000	72681	0	0	0	0	43.33	11.06	40.00	80.00	2511878	897319	1159442	4281996	0	0	0	0	0	0	0	0	0	0	0	0	0	1922000	70285	1800000	2016000	875527	116804	660445	1073000	887886	109986	683817	1080755	0	0	0	0	1092	98	962	1248
	151	31	MAY	40514806	37827156	3328620	31898395	43224757	47.66	4.14	35.00	50.00	1195875	0	0	0	0	0	0	0	1236072	84477	1117425	1418241	133338	22756	77892	161772	0	0	0	0	0	0	0	0	0	0	0	0	951217	30377	884989	1007340	0	0	0	0	0	0	0	0	0	0	0	0	90691	51456	0	175695	0	0	0	0	60826	26911	28941	127253	0	0	0	0	51.20	9.06	28.67	61.44	59905	10222	35000	72680	0	0	0	0	43.33	11.06	40.00	80.00	2687650	1479493	1157641	6111022	0	0	0	0	0	0	0	0	0	0	0	0	0	1912000	68819	1776000	2016000	870092	106509	640305	1032617	888466	105959	677827	1067353	0	0	0	0	1087	99	929	1310
	152	01	JUN	37016294	35113845	3119173	29892281	40552498	45.62	4.20	35.00	50.00	1148687	0	0	0	0	0	0	0	1159011	73694	1025328	1266416	132410	34347	94392	214464	0	0	0	0	0	0	0	0	0	0	0	0	932463	45497	851841	1007174	0	0	0	0	0	0	0	0	0	0	0	0	49553	47534	0	172650	0	0	0	0	44585	22797	9322	98272	0	0	0	0	51.34	9.06	29.01	61.72	74479	19319	53096	120630	0	0	0	0	43.00	9.95	40.00	76.01	1902449	992175	372899	3930880	0	0	0	0	0	0	0	0	0	0	0	0	0	1906000	68906	1728000	1992000	923984	116102	643350	1062042	919039	109745	680417	1084087	0	0	0	0	1014	62	891	1121
	153	02	JUN	31574400	31123828	3148460	24980057	36877290	40.21	4.03	35.00	49.37	1049260	0	0	0	0	0	0	0	1026062	75330	883390	1153420	132408	34344	94392	214455	0	0	0	0	0	0	0	0	0	0	0	0	866377	67554	713716	945633	0	0	0	0	0	0	0	0	0	0	0	0	16013	26970	0	99147	0	0	0	0	11264	9712	0	28899	0	0	0	0	51.79	8.94	29.91	62.11	74479	19319	53096	120630	0	0	0	0	40.76	2.51	40.00	49.07	450572	388470	0	1155952	0	0	0	0	0	0	0	0	0	0	0	0	0	1916000	46819	1824000	1968000	1033610	113005	812855	1230284	1024276	117564	784913	1213274	0	0	0	0	967	43	894	1039
	154	03	JUN	28880778	28650867	3073727	22496983	32264664	37.66	2.94	35.00	43.75	976472	0	0	0	0	0	0	0	954505	78197	807607	1053056	132408	34343	94392	214452	0	0	0	0	0	0	0	0	0	0	0	0	811105	81429	642771	900623	0	0	0	0	0	0	0	0	0	0	0	0	5244	7594	0	23408	0	0	0	0	5748	8079	0	27864	0	0	0	0	52.44	8.75	31.12	62.56	74479	19319	53096	120629	0	0	0	0	40.00	0	40.00	40.00	229911	323177	0	1114572	0	0	0	0	0	0	0	0	0	0	0	0	0	1924000	42521	1848000	2016000	1107651	109186	936184	1301229	1102582	112361	908320	1289057	0	0	0	0	954	29	895	992
	155	04	JUN	30341320	29784274	2606182	25505445	33917908	37.03	3.05	35.00	42.50	1016773	0	0	0	0	0	0	0	995620	68014	864471	1081457	132408	34343	94392	214452	0	0	0	0	0	0	0	0	0	0	0	0	845335	68851	728727	940140	0	0	0	0	0	0	0	0	0	0	0	0	3951	7240	0	20260	0	0	0	0	13926	13623	0	40045	0	0	0	0	53.10	8.62	32.28	63.10	74479	19319	53096	120630	0	0	0	0	40.00	0	40.00	40.00	557046	544918	0	1601782	0	0	0	0	0	0	0	0	0	0	0	0	0	1938000	42849	1872000	2016000	1088714	97962	949644	1220922	1081246	98372	942863	1220922	0	0	0	0	962	28	912	1008
	156	05	JUN	33766032	32646330	2844015	28571876	37766867	38.70	5.49	35.00	50.00	1097336	0	0	0	0	0	0	0	1084704	61779	983037	1181158	132408	34343	94392	214452	0	0	0	0	0	0	0	0	0	0	0	0	904590	45034	816339	975194	0	0	0	0	0	0	0	0	0	0	0	0	19714	31230	0	83337	0	0	0	0	27993	16462	4214	55750	0	0	0	0	53.65	8.53	33.36	63.65	74479	19319	53095	120629	0	0	0	0	40.00	0	40.00	40.00	1119702	658470	168571	2230018	0	0	0	0	0	0	0	0	0	0	0	0	0	1934000	54955	1824000	2040000	1009696	97764	852663	1151661	1005343	91199	858860	1131521	0	0	0	0	986	44	918	1053
	157	06	JUN	37413441	34801796	2863354	32345557	40158909	42.03	5.25	35.00	50.00	1148150	0	0	0	0	0	0	0	1174708	60535	1080860	1274719	132408	34343	94392	214452	0	0	0	0	0	0	0	0	0	0	0	0	936575	27760	899662	995220	0	0	0	0	0	0	0	0	0	0	0	0	40434	44988	0	131178	0	0	0	0	65291	27399	19931	119033	0	0	0	0	53.96	8.39	34.34	64.11	74479	19319	53096	120630	0	0	0	0	40.00	0	40.00	40.00	2611645	1095957	797221	4761320	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	47117	1824000	2016000	948992	85407	804822	1091841	956768	79898	827836	1099226	0	0	0	0	1016	64	938	1121
	158	07	JUN	37873577	35294531	3278834	30794731	41247660	42.24	5.42	35.00	50.00	1161033	0	0	0	0	0	0	0	1186427	63229	1065086	1299330	132407	34344	94392	214452	0	0	0	0	0	0	0	0	0	0	0	0	945511	33802	879849	998470	0	0	0	0	0	0	0	0	0	0	0	0	44033	50140	0	142982	0	0	0	0	64476	21698	31854	108769	0	0	0	0	54.04	8.24	34.92	64.36	74479	19319	53095	120629	0	0	0	0	40.00	0	40.00	40.00	2579046	867906	1274155	4350742	0	0	0	0	0	0	0	0	0	0	0	0	0	1928000	53963	1824000	2016000	938456	81628	793018	1064151	949934	81812	828575	1095466	0	0	0	0	1020	71	905	1149
	159	08	JUN	34572004	33162379	2260601	30046517	37310034	40.26	5.17	35.00	50.00	1115939	0	0	0	0	0	0	0	1107045	51943	997474	1184630	132407	34345	94392	214452	0	0	0	0	0	0	0	0	0	0	0	0	920501	31658	854219	960000	0	0	0	0	0	0	0	0	0	0	0	0	18897	27390	0	74201	0	0	0	0	35241	21000	3761	81793	0	0	0	0	54.28	8.15	35.49	64.67	74479	19319	53096	120630	0	0	0	0	40.00	0	40.00	40.00	1409625	840000	150422	3271723	0	0	0	0	0	0	0	0	0	0	0	0	0	1920000	50912	1800000	1992000	980602	51986	909799	1073277	981873	64927	875255	1087364	0	0	0	0	988	51	872	1064
	160	09	JUN	29572283	29123690	2063624	24384395	31615990	36.30	1.97	35.00	40.00	997292	0	0	0	0	0	0	0	975251	65364	810769	1072483	132406	34344	94392	214452	0	0	0	0	0	0	0	0	0	0	0	0	830523	58049	696697	903314	0	0	0	0	0	0	0	0	0	0	0	0	1108	2209	0	6847	0	0	0	0	11215	12443	0	37747	0	0	0	0	54.76	8.04	36.38	65.11	74479	19319	53095	120629	0	0	0	0	40.00	0	40.00	40.00	448593	497716	0	1509866	0	0	0	0	0	0	0	0	0	0	0	0	0	1926000	63592	1800000	2016000	1094369	72016	960217	1224178	1090452	66650	966215	1204446	0	0	0	0	963	39	864	1008
	161	10	JUN	27204898	27004956	2164508	23063547	29896215	35.47	1.23	35.00	39.37	925398	0	0	0	0	0	0	0	908788	68777	797786	1038018	132406	34344	94392	214452	0	0	0	0	0	0	0	0	0	0	0	0	770947	61053	658958	854059	0	0	0	0	0	0	0	0	0	0	0	0	436	1422	0	5152	0	0	0	0	4999	6598	0	18540	0	0	0	0	55.41	7.96	37.42	65.66	74479	19319	53096	120630	0	0	0	0	40.00	0	40.00	40.00	199942	263907	0	741580	0	0	0	0	0	0	0	0	0	0	0	0	0	1940000	66332	1800000	2040000	1168617	97462	987612	1309802	1163830	95083	987787	1309802	0	0	0	0	962	41	871	1008
