C	area	id	hourly
	VARIABLES	BEGIN	END
	58	1	8736

C	hourly				OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	BALANCE	BALANCE	LOAD	LOAD	H. ROR	H. ROR	WIND	WIND	SOLAR	SOLAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	COAL	COAL	GAS	GAS	OIL	OIL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. PUMP	H. PUMP	H. LEV	H. LEV	H. INFL	H. INFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	AVL DTG	AVL DTG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	NP COST	NP COST	NODU	NODU
	2416	11	APR	15:00	6	12	3	9	1	1	7	12	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	4	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	11	1	12	1	12	6	1	1	6	12
	2417	11	APR	16:00	7	4	3	9	1	1	7	12	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	4	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	1	11	1	11	1	1	1	6	12
	2418	11	APR	17:00	8	4	3	9	1	1	7	12	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	8	4	1	1	1	2	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	1	12	8	12	1	1	1	7	12
	2419	11	APR	18:00	6	4	3	9	1	1	7	12	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	4	1	1	1	10	1	1	8	12	11	1	1	1	1	8	1	10	1	1	1	1	1	1	11	1	4	6	12	1	1	1	7	4
	2420	11	APR	19:00	5	4	3	9	1	1	7	12	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	5	4	1	1	1	5	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	1	12	5	12	6	1	1	5	4
	2421	11	APR	20:00	7	4	3	9	1	1	7	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	4	1	1	4	1	1	1	8	12	11	1	1	1	1	8	4	8	1	1	1	1	1	1	11	1	4	6	4	6	1	1	6	4
	2422	11	APR	21:00	6	4	3	9	1	1	7	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	4	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	1	4	6	4	6	1	1	6	4
	2423	11	APR	22:00	6	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	4	1	1	3	1	1	1	8	12	11	1	1	1	1	8	3	1	1	1	1	1	1	1	11	1	4	6	4	6	1	1	6	2
	2424	11	APR	23:00	6	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	1	2	6	4	6	1	1	6	2
	2425	12	APR	00:00	6	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	1	12	1	1	8	12	11	1	1	1	1	8	1	12	1	1	1	1	1	1	11	2	9	6	4	6	1	1	6	4
	2426	12	APR	01:00	11	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	11	2	1	1	1	9	1	1	8	12	11	1	1	1	1	8	1	9	1	1	1	1	1	1	11	2	10	6	4	6	1	1	6	4
	2427	12	APR	02:00	7	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	4	1	1	1	2	1	1	8	12	11	1	1	1	1	8	1	2	1	1	1	1	1	1	11	2	11	7	4	6	1	1	6	4
	2428	12	APR	03:00	10	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	2	11	1	4	6	1	1	6	4
	2429	12	APR	04:00	7	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	4	1	1	1	2	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	2	9	3	11	6	1	1	6	4
	2430	12	APR	05:00	10	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	4	1	1	3	1	1	1	8	12	11	1	1	1	1	8	3	8	1	1	1	1	1	1	11	2	9	1	11	6	1	1	6	4
	2431	12	APR	06:00	7	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	2	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	7	1	1	1	1	1	1	11	2	2	12	11	6	1	1	6	4
	2432	12	APR	07:00	9	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	4	1	1	1	2	1	1	8	12	11	1	1	1	1	8	1	2	1	1	1	1	1	1	11	2	11	2	9	6	1	1	6	4
	2433	12	APR	08:00	7	3	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	1	2	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	2	11	6	9	6	1	1	6	4
	2434	12	APR	09:00	6	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	11	2	9	6	4	6	1	1	6	4
	2435	12	APR	10:00	5	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	5	2	1	1	1	10	1	1	8	12	11	1	1	1	1	8	1	10	1	1	1	1	1	1	11	2	11	5	4	6	1	1	6	4
	2436	12	APR	11:00	6	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	11	2	9	6	4	6	1	1	6	4
	2437	12	APR	12:00	6	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	1	9	1	1	8	12	11	1	1	1	1	8	1	9	1	1	1	1	1	1	11	2	8	6	4	6	1	1	6	4
	2438	12	APR	13:00	10	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	11	2	2	1	4	6	1	1	6	4
	2439	12	APR	14:00	6	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	2	8	6	4	6	1	1	6	4
	2440	12	APR	15:00	7	2	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	8	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	2	8	1	4	6	1	1	6	4
	2441	12	APR	16:00	5	2	3	9	1	1	5	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	8	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	2	8	6	4	6	1	1	6	4
	2442	12	APR	17:00	6	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	2	4	6	8	6	1	1	6	4
	2443	12	APR	18:00	7	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	8	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	7	1	1	1	1	1	1	11	2	8	7	8	6	1	1	7	4
	2444	12	APR	19:00	7	2	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	2	8	12	4	6	1	1	7	4
	2445	12	APR	20:00	5	2	3	9	1	1	5	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	11	2	10	6	4	6	1	1	6	4
	2446	12	APR	21:00	7	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	4	1	1	1	2	1	1	8	12	11	1	1	1	1	8	1	2	1	1	1	1	1	1	11	2	4	7	4	6	1	1	6	4
	2447	12	APR	22:00	6	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	4	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	2	4	6	4	6	1	1	6	4
	2448	12	APR	23:00	5	2	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	11	2	10	5	4	6	1	1	6	4
	2449	13	APR	00:00	9	3	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	12	3	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	3	12	4	6	1	1	6	4
	2450	13	APR	01:00	11	8	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	11	8	1	1	1	5	1	1	8	12	11	1	1	1	1	8	1	5	1	1	1	1	1	1	5	4	10	5	10	6	1	1	6	4
	2451	13	APR	02:00	6	8	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	8	1	1	5	1	1	1	8	12	11	1	1	1	1	8	5	1	1	1	1	1	1	1	5	4	8	1	10	6	1	1	6	4
	2452	13	APR	03:00	12	8	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	12	8	1	1	1	12	1	1	8	12	11	1	1	1	1	8	1	12	1	1	1	1	1	1	5	4	10	12	10	6	1	1	6	4
	2453	13	APR	04:00	7	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	8	1	1	2	7	1	1	8	12	11	1	1	1	1	8	2	7	1	1	1	1	1	1	5	4	10	1	10	6	1	1	7	4
	2454	13	APR	05:00	11	4	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	11	8	1	1	1	11	1	1	8	12	11	1	1	1	1	8	1	11	1	1	1	1	1	1	5	4	10	6	10	6	1	1	11	4
	2455	13	APR	06:00	5	8	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	8	1	1	1	5	1	1	8	12	11	1	1	1	1	8	1	5	1	1	1	1	1	1	5	4	10	5	10	6	1	1	6	4
	2456	13	APR	07:00	11	8	11	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	11	8	1	1	1	10	1	1	8	12	11	1	1	1	1	8	1	10	1	1	1	1	1	1	5	4	8	3	10	6	1	1	11	4
	2457	13	APR	08:00	6	4	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	8	1	1	1	6	1	1	8	12	11	1	1	1	1	8	1	6	1	1	1	1	1	1	5	4	10	6	10	6	1	1	6	4
	2458	13	APR	09:00	6	4	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	8	1	1	1	10	1	1	8	12	11	1	1	1	1	8	1	10	1	1	1	1	1	1	5	4	8	6	10	6	1	1	6	4
	2459	13	APR	10:00	5	4	12	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	12	8	1	1	1	5	1	1	8	12	11	1	1	1	1	8	1	5	1	1	1	1	1	1	5	4	10	12	10	6	1	1	12	4
	2460	13	APR	11:00	7	4	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	8	1	1	2	7	1	1	8	12	11	1	1	1	1	8	2	7	1	1	1	1	1	1	5	4	10	1	10	6	1	1	1	4
	2461	13	APR	12:00	1	4	1	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	8	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	5	4	10	1	10	6	1	1	1	4
	2462	13	APR	13:00	6	4	1	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	4	1	1	4	8	1	1	8	12	11	1	1	1	1	8	4	8	1	1	1	1	1	1	5	4	10	1	4	6	1	1	1	4
	2463	13	APR	14:00	11	4	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	11	4	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	10	7	4	6	1	1	6	4
	2464	13	APR	15:00	1	4	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	4	1	1	3	1	1	1	8	12	11	1	1	1	1	8	3	8	1	1	1	1	1	1	5	4	10	1	4	6	1	1	6	4
	2465	13	APR	16:00	6	8	3	9	1	1	11	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	8	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	7	1	1	1	1	1	1	5	4	10	6	4	6	1	1	6	4
	2466	13	APR	17:00	1	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	8	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	5	4	10	1	4	6	1	1	6	4
	2467	13	APR	18:00	7	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	7	4	1	1	1	10	1	1	8	12	11	1	1	1	1	8	1	10	1	1	1	1	1	1	5	4	8	2	10	6	1	1	6	4
	2468	13	APR	19:00	12	3	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	12	3	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	3	12	10	6	1	1	6	4
	2469	13	APR	20:00	12	3	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	12	3	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	7	12	10	6	1	1	6	4
	2470	13	APR	21:00	11	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	4	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	5	4	4	1	10	6	1	1	6	4
	2471	13	APR	22:00	12	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	12	4	1	1	1	12	1	1	8	12	11	1	1	1	1	8	1	12	1	1	1	1	1	1	5	4	10	12	4	6	1	1	6	4
	2472	13	APR	23:00	7	10	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	10	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	5	4	10	1	4	6	1	1	6	4
	2473	14	APR	00:00	6	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	10	1	1	1	5	1	1	8	12	11	1	1	1	1	8	1	5	1	1	1	1	1	1	5	4	10	6	10	6	1	1	6	4
	2474	14	APR	01:00	9	10	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	10	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	5	4	10	6	10	6	1	1	1	4
	2475	14	APR	02:00	9	4	6	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	4	1	1	4	8	1	1	8	12	11	1	1	1	1	8	4	8	1	1	1	1	1	1	5	4	7	6	10	6	1	1	1	4
	2476	14	APR	03:00	5	10	6	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	10	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	10	6	10	6	1	1	7	4
	2477	14	APR	04:00	6	8	6	4	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	5	1	1	2	4	1	1	8	12	11	1	1	1	1	8	2	4	1	1	1	1	1	1	5	4	10	6	10	6	1	1	9	4
	2478	14	APR	05:00	6	4	6	7	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	5	1	1	2	10	1	1	8	12	11	1	1	1	1	8	2	10	1	1	1	1	1	1	5	4	11	6	10	6	1	1	9	4
	2479	14	APR	06:00	5	3	9	4	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	10	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	10	6	10	6	1	1	9	4
	2480	14	APR	07:00	9	8	9	7	1	1	9	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	5	1	1	1	3	1	1	8	12	11	1	1	1	1	8	1	3	1	1	1	1	1	1	5	4	10	6	10	6	1	1	9	4
	2481	14	APR	08:00	6	4	9	7	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	2	5	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	10	6	10	6	1	1	2	4
	2482	14	APR	09:00	5	3	9	7	1	1	9	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	11	6	10	6	1	1	9	4
	2483	14	APR	10:00	5	4	6	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	3	1	1	3	8	1	1	8	12	11	1	1	1	1	8	3	8	1	1	1	1	1	1	5	4	10	6	10	6	1	1	9	4
	2484	14	APR	11:00	6	7	6	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	5	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	10	6	10	6	1	1	6	4
	2485	14	APR	12:00	11	4	1	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	5	4	10	1	7	6	1	1	1	4
	2486	14	APR	13:00	7	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	7	1	1	1	1	1	1	5	4	10	6	10	6	1	1	6	4
	2487	14	APR	14:00	5	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	1	5	1	1	8	12	11	1	1	1	1	8	1	5	1	1	1	1	1	1	5	4	10	6	10	6	1	1	6	4
	2488	14	APR	15:00	5	12	3	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	5	4	7	1	10	6	1	1	6	4
	2489	14	APR	16:00	7	12	3	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	5	4	10	1	10	6	1	1	6	4
	2490	14	APR	17:00	5	12	3	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	12	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	5	4	10	6	10	6	1	1	6	4
	2491	14	APR	18:00	5	4	3	9	1	1	6	12	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	1	12	1	1	8	12	11	1	1	1	1	8	1	12	1	1	1	1	1	1	5	4	10	6	10	6	1	1	5	4
	2492	14	APR	19:00	11	12	3	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	1	11	1	1	8	12	11	1	1	1	1	8	1	11	1	1	1	1	1	1	5	4	10	6	10	6	1	1	5	4
	2493	14	APR	20:00	1	4	3	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	5	4	10	1	10	6	1	1	6	4
	2494	14	APR	21:00	5	4	3	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	1	12	1	1	8	12	11	1	1	1	1	8	1	12	1	1	1	1	1	1	5	4	10	6	10	6	1	1	5	4
	2495	14	APR	22:00	5	4	3	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	5	4	11	6	10	6	1	1	5	2
	2496	14	APR	23:00	6	4	3	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	3	1	1	3	1	1	1	8	12	11	1	1	1	1	8	3	1	1	1	1	1	1	1	5	4	10	6	10	6	1	1	5	2
	2497	15	APR	00:00	11	2	6	9	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	4	10	6	10	6	1	1	6	2
	2498	15	APR	01:00	9	2	6	7	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	7	1	1	1	1	1	1	11	4	11	6	10	6	1	1	9	2
	2499	15	APR	02:00	5	4	6	4	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	4	11	6	10	6	1	1	5	2
	2500	15	APR	03:00	6	4	9	7	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	4	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	4	7	6	7	6	1	1	5	2
	2501	15	APR	04:00	6	4	9	4	1	1	6	1	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	3	10	1	1	1	2	1	1	8	12	11	1	1	1	1	8	1	2	1	1	1	1	1	1	11	4	10	6	10	6	1	1	3	2
	2502	15	APR	05:00	6	4	9	7	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	1	10	1	1	8	12	11	1	1	1	1	8	1	10	1	1	1	1	1	1	11	4	7	6	10	6	1	1	10	2
	2503	15	APR	06:00	5	4	9	4	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	4	1	1	3	2	1	1	8	12	11	1	1	1	1	8	3	2	1	1	1	1	1	1	11	4	10	6	10	6	1	1	5	2
	2504	15	APR	07:00	5	4	9	7	1	1	9	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	2	1	1	2	5	1	1	8	12	11	1	1	1	1	8	2	5	1	1	1	1	1	1	11	4	10	6	10	6	1	1	5	2
	2505	15	APR	08:00	9	4	9	4	1	1	9	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	5	1	1	4	2	1	1	8	12	11	1	1	1	1	8	4	2	1	1	1	1	1	1	11	4	11	6	10	6	1	1	10	2
	2506	15	APR	09:00	9	4	9	7	1	1	9	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	4	1	1	3	5	1	1	8	12	11	1	1	1	1	8	3	5	1	1	1	1	1	1	11	4	10	6	10	6	1	1	3	2
	2507	15	APR	10:00	6	4	9	4	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	2	1	1	1	5	1	1	8	12	11	1	1	1	1	8	1	5	1	1	1	1	1	1	11	4	10	6	10	6	1	1	5	2
	2508	15	APR	11:00	6	4	6	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	5	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	4	10	6	10	6	1	1	9	2
	2509	15	APR	12:00	10	4	6	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	5	1	1	1	10	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	4	5	6	11	6	1	1	11	2
	2510	15	APR	13:00	6	12	6	7	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	5	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	4	10	6	10	6	1	1	9	2
	2511	15	APR	14:00	6	4	6	9	1	1	6	4	11	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	6	5	1	1	1	2	1	1	8	12	11	1	1	1	1	8	1	2	1	1	1	1	1	1	11	4	10	6	10	6	1	1	6	2
	2512	15	APR	15:00	6	4	6	9	1	1	6	4	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	6	2	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	4	10	6	10	6	1	1	6	2
	2513	15	APR	16:00	1	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	1	2	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	11	4	10	1	10	6	1	1	6	2
	2514	15	APR	17:00	1	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	1	4	1	1	3	1	1	1	8	12	11	1	1	1	1	8	3	1	1	1	1	1	1	1	11	4	8	1	10	6	1	1	5	2
	2515	15	APR	18:00	6	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	6	5	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	4	11	6	10	6	1	1	6	2
	2516	15	APR	19:00	6	4	3	9	1	1	6	4	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	6	5	1	1	1	9	1	1	8	12	11	1	1	1	1	8	1	9	1	1	1	1	1	1	11	4	10	6	10	6	1	1	6	2
	2517	15	APR	20:00	6	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	6	5	1	1	1	8	1	1	8	12	11	1	1	1	1	8	1	8	1	1	1	1	1	1	11	4	10	6	10	6	1	1	6	2
	2518	15	APR	21:00	1	2	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	1	5	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	1	1	1	1	1	1	1	11	4	10	1	10	6	1	1	6	2
	2519	15	APR	22:00	7	4	3	9	1	1	6	2	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	6	4	1	1	1	7	1	1	8	12	11	1	1	1	1	8	1	7	1	1	1	1	1	1	11	4	11	6	10	6	1	1	6	2
	2520	15	APR	23:00	3	2	3	9	1	1	3	2	11	1	1	1	1	1	1	1	5	6	1	1	1	1	1	1	1	5	1	1	2	1	1	1	8	12	11	1	1	1	1	8	2	8	1	1	1	1	1	1	11	4	10	3	10	3	1	1	6	2
